"famunit","age","sex","educ","labforce","employed","retired","incwage","incss"
43582,10,"woman","no_college",NA,NA,"no",NA,"YES"
43583,37,"woman","no_college","yes","yes","no",5000,"NO"
43583,9,"man","no_college",NA,NA,"no",NA,"YES"
43583,6,"man","no_college",NA,NA,"no",NA,"YES"
43583,27,"man","some_college","yes","yes","no",5400,"NO"
43584,28,"woman","no_college","no","no","no",0,"NO"
43584,28,"man","no_college","yes","yes","no",50000,"NO"
43584,3,"man","no_college",NA,NA,"no",NA,"YES"
43584,0,"man","no_college",NA,NA,"no",NA,"YES"
43585,57,"man","college_plus","no","no","no",0,"YES"
43585,54,"woman","some_college","yes","yes","no",0,"NO"
43585,18,"woman","no_college","no","no","no",0,"NO"
43585,12,"woman","no_college",NA,NA,"no",NA,"YES"
43586,34,"man","college_plus","yes","yes","no",103000,"NO"
43586,33,"woman","college_plus","yes","yes","no",55000,"NO"
43586,8,"man","no_college",NA,NA,"no",NA,"YES"
43586,4,"man","no_college",NA,NA,"no",NA,"YES"
43587,37,"man","college_plus","yes","yes","no",180000,"NO"
43587,35,"woman","college_plus","no","no","no",0,"NO"
43587,6,"man","no_college",NA,NA,"no",NA,"YES"
43587,4,"man","no_college",NA,NA,"no",NA,"YES"
43588,56,"woman","some_college","no","no","no",0,"NO"
43588,61,"man","no_college","yes","yes","no",14000,"NO"
43588,58,"man","no_college","no","no","no",0,"YES"
43588,2,"man","no_college",NA,NA,"no",NA,"YES"
43589,44,"man","some_college","yes","yes","no",60000,"NO"
43589,44,"woman","some_college","yes","yes","no",60000,"NO"
43589,4,"man","no_college",NA,NA,"no",NA,"YES"
43589,10,"man","no_college",NA,NA,"no",NA,"YES"
43590,34,"woman","no_college","yes","no","no",10000,"NO"
43590,14,"man","no_college",NA,NA,"no",NA,"YES"
43590,12,"man","no_college",NA,NA,"no",NA,"YES"
43590,8,"man","no_college",NA,NA,"no",NA,"YES"
43591,39,"man","no_college","yes","yes","no",0,"NO"
43591,39,"woman","no_college","yes","yes","no",18500,"NO"
43591,18,"man","no_college","no","no","no",2800,"NO"
43591,16,"woman","no_college","yes","yes","no",1000,"NO"
43592,46,"man","no_college","yes","yes","no",80000,"NO"
43592,37,"woman","some_college","yes","yes","no",18000,"NO"
43592,11,"man","no_college",NA,NA,"no",NA,"YES"
43592,7,"man","no_college",NA,NA,"no",NA,"YES"
43593,40,"man","no_college","yes","yes","no",92000,"NO"
43593,38,"woman","no_college","yes","yes","no",23400,"NO"
43593,16,"woman","no_college","no","no","no",500,"NO"
43593,12,"woman","no_college",NA,NA,"no",NA,"YES"
43594,54,"woman","college_plus","yes","yes","no",85000,"NO"
43594,52,"man","college_plus","yes","yes","no",139000,"NO"
43594,14,"man","no_college",NA,NA,"no",NA,"YES"
43594,14,"man","no_college",NA,NA,"no",NA,"YES"
43595,37,"woman","no_college","yes","yes","no",51000,"NO"
43595,35,"man","some_college","yes","yes","no",73000,"NO"
43595,6,"man","no_college",NA,NA,"no",NA,"YES"
43595,5,"woman","no_college",NA,NA,"no",NA,"YES"
43596,51,"man","no_college","yes","yes","no",23000,"NO"
43596,53,"woman","no_college","no","no","no",0,"NO"
43596,19,"woman","no_college","no","no","no",0,"NO"
43596,13,"man","no_college",NA,NA,"no",NA,"YES"
43597,76,"woman","some_college","no","no","no",0,"YES"
43597,43,"woman","no_college","yes","yes","no",43000,"NO"
43597,39,"man","some_college","no","no","no",0,"YES"
43597,16,"woman","no_college","no","no","no",0,"NO"
43598,35,"man","college_plus","yes","yes","no",20000,"NO"
43598,33,"woman","college_plus","no","no","no",0,"NO"
43598,8,"man","no_college",NA,NA,"no",NA,"YES"
43598,5,"man","no_college",NA,NA,"no",NA,"YES"
43599,51,"man","college_plus","yes","yes","no",95000,"NO"
43599,48,"woman","college_plus","yes","yes","no",30000,"NO"
43599,16,"man","no_college","no","no","no",0,"NO"
43599,14,"woman","no_college",NA,NA,"no",NA,"YES"
43600,33,"man","some_college","yes","yes","no",58000,"NO"
43600,32,"woman","college_plus","yes","yes","no",0,"NO"
43600,9,"man","no_college",NA,NA,"no",NA,"YES"
43600,3,"woman","no_college",NA,NA,"no",NA,"YES"
43601,46,"woman","no_college","yes","yes","no",45000,"NO"
43601,41,"man","some_college","yes","yes","no",41000,"NO"
43601,9,"man","no_college",NA,NA,"no",NA,"YES"
43601,6,"man","no_college",NA,NA,"no",NA,"YES"
43602,43,"man","no_college","yes","yes","no",0,"NO"
43602,45,"woman","no_college","no","no","no",0,"NO"
43602,16,"man","no_college","no","no","no",0,"NO"
43602,10,"man","no_college",NA,NA,"no",NA,"YES"
43603,46,"man","no_college","yes","yes","no",50000,"NO"
43603,40,"woman","no_college","yes","yes","no",50000,"NO"
43603,16,"man","no_college","no","no","no",0,"NO"
43603,11,"woman","no_college",NA,NA,"no",NA,"YES"
43604,38,"man","college_plus","yes","yes","no",142000,"NO"
43604,39,"woman","college_plus","no","no","no",0,"NO"
43604,3,"man","no_college",NA,NA,"no",NA,"YES"
43604,0,"man","no_college",NA,NA,"no",NA,"YES"
43605,43,"woman","some_college","no","no","no",0,"NO"
43605,23,"man","no_college","yes","no","no",0,"NO"
43605,18,"man","no_college","no","no","no",0,"NO"
43605,11,"man","no_college",NA,NA,"no",NA,"YES"
43606,32,"woman","college_plus","no","no","no",27000,"NO"
43606,34,"man","some_college","yes","yes","no",108000,"NO"
43606,3,"woman","no_college",NA,NA,"no",NA,"YES"
43606,0,"woman","no_college",NA,NA,"no",NA,"YES"
43607,33,"man","some_college","yes","yes","no",54000,"NO"
43607,32,"woman","college_plus","no","no","no",0,"NO"
43607,2,"man","no_college",NA,NA,"no",NA,"YES"
43607,1,"man","no_college",NA,NA,"no",NA,"YES"
43608,43,"man","some_college","yes","yes","no",52000,"NO"
43608,44,"woman","no_college","no","no","no",13000,"NO"
43608,20,"woman","some_college","yes","yes","no",6000,"NO"
43608,13,"man","no_college",NA,NA,"no",NA,"YES"
43609,39,"woman","no_college","no","no","no",0,"NO"
43609,18,"woman","no_college","yes","yes","no",10500,"NO"
43609,14,"man","no_college",NA,NA,"no",NA,"YES"
43609,12,"man","no_college",NA,NA,"no",NA,"YES"
43610,43,"man","some_college","yes","yes","no",35000,"NO"
43610,51,"woman","some_college","yes","yes","no",45000,"NO"
43610,26,"woman","college_plus","yes","yes","no",30000,"NO"
43610,12,"man","no_college",NA,NA,"no",NA,"YES"
43611,26,"woman","no_college","no","no","no",0,"NO"
43611,28,"man","no_college","yes","yes","no",38500,"NO"
43611,9,"woman","no_college",NA,NA,"no",NA,"YES"
43611,7,"woman","no_college",NA,NA,"no",NA,"YES"
43612,43,"man","no_college","yes","yes","no",52000,"NO"
43612,40,"woman","some_college","yes","yes","no",25000,"NO"
43612,11,"man","no_college",NA,NA,"no",NA,"YES"
43612,20,"woman","some_college","yes","yes","no",3000,"NO"
43613,42,"man","no_college","yes","yes","no",37200,"NO"
43613,9,"man","no_college",NA,NA,"no",NA,"YES"
43613,9,"man","no_college",NA,NA,"no",NA,"YES"
43613,41,"woman","no_college","yes","yes","no",15000,"NO"
43614,48,"man","some_college","yes","yes","no",70000,"NO"
43614,42,"woman","college_plus","yes","yes","no",110000,"NO"
43614,18,"man","no_college","no","no","no",500,"NO"
43614,14,"man","no_college",NA,NA,"no",NA,"YES"
43615,40,"woman","no_college","yes","yes","no",40000,"NO"
43615,61,"man","college_plus","yes","yes","no",60000,"NO"
43615,17,"woman","no_college","no","no","no",400,"NO"
43615,13,"man","no_college",NA,NA,"no",NA,"YES"
43616,39,"man","college_plus","yes","yes","no",67000,"NO"
43616,38,"woman","college_plus","no","no","no",0,"NO"
43616,8,"man","no_college",NA,NA,"no",NA,"YES"
43616,5,"man","no_college",NA,NA,"no",NA,"YES"
43617,50,"woman","college_plus","yes","yes","no",12000,"NO"
43617,27,"man","some_college","yes","yes","no",7000,"NO"
43617,5,"man","no_college",NA,NA,"no",NA,"YES"
43617,4,"man","no_college",NA,NA,"no",NA,"YES"
43618,50,"man","no_college","yes","yes","no",70000,"NO"
43618,47,"woman","no_college","no","no","no",0,"NO"
43618,24,"man","no_college","no","no","no",0,"NO"
43618,22,"woman","no_college","yes","yes","no",6900,"NO"
43619,39,"man","some_college","yes","yes","no",75000,"NO"
43619,33,"woman","some_college","no","no","no",0,"NO"
43619,7,"woman","no_college",NA,NA,"no",NA,"YES"
43619,5,"man","no_college",NA,NA,"no",NA,"YES"
43620,51,"man","college_plus","yes","yes","no",1e+05,"NO"
43620,55,"woman","college_plus","yes","yes","no",48000,"NO"
43620,17,"woman","no_college","no","no","no",1500,"NO"
43620,16,"woman","no_college","no","no","no",1500,"NO"
43621,41,"woman","college_plus","yes","yes","no",200,"NO"
43621,42,"man","college_plus","yes","yes","no",105000,"NO"
43621,5,"woman","no_college",NA,NA,"no",NA,"YES"
43621,3,"man","no_college",NA,NA,"no",NA,"YES"
43622,45,"woman","some_college","yes","yes","no",60000,"NO"
43622,48,"man","no_college","no","no","no",0,"NO"
43622,15,"man","no_college",NA,NA,"no",NA,"NO"
43622,12,"man","no_college",NA,NA,"no",NA,"YES"
43623,33,"man","college_plus","yes","yes","no",55000,"NO"
43623,31,"woman","college_plus","yes","yes","no",30000,"NO"
43623,4,"woman","no_college",NA,NA,"no",NA,"YES"
43623,1,"woman","no_college",NA,NA,"no",NA,"YES"
43624,36,"woman","no_college","no","no","no",0,"NO"
43624,15,"man","no_college",NA,NA,"no",NA,"NO"
43624,4,"woman","no_college",NA,NA,"no",NA,"YES"
43624,1,"man","no_college",NA,NA,"no",NA,"YES"
43625,35,"woman","no_college","yes","yes","no",28800,"NO"
43625,39,"man","no_college","no","no","no",0,"NO"
43625,16,"woman","no_college","no","no","no",0,"NO"
43625,15,"man","no_college",NA,NA,"no",NA,"NO"
43626,43,"woman","no_college","yes","yes","no",67000,"NO"
43626,23,"man","no_college","yes","yes","no",26000,"NO"
43626,18,"woman","no_college","yes","yes","no",10300,"NO"
43626,16,"man","no_college","yes","no","no",0,"NO"
43627,28,"man","college_plus","yes","yes","no",50000,"NO"
43627,28,"woman","some_college","yes","yes","no",24000,"NO"
43627,2,"man","no_college",NA,NA,"no",NA,"YES"
43627,1,"woman","no_college",NA,NA,"no",NA,"YES"
43628,47,"woman","college_plus","yes","yes","no",65000,"NO"
43628,46,"man","no_college","yes","yes","no",62000,"NO"
43628,17,"man","no_college","no","no","no",0,"NO"
43628,12,"man","no_college",NA,NA,"no",NA,"YES"
43629,47,"woman","no_college","yes","yes","no",0,"NO"
43629,47,"man","some_college","yes","yes","no",0,"NO"
43629,16,"woman","no_college","yes","yes","no",600,"NO"
43629,14,"woman","no_college",NA,NA,"no",NA,"YES"
43630,26,"woman","some_college","yes","yes","no",24000,"NO"
43630,8,"woman","no_college",NA,NA,"no",NA,"YES"
43630,7,"woman","no_college",NA,NA,"no",NA,"YES"
43630,4,"man","no_college",NA,NA,"no",NA,"YES"
43631,26,"man","no_college","no","no","no",15000,"NO"
43631,6,"man","no_college",NA,NA,"no",NA,"YES"
43631,2,"woman","no_college",NA,NA,"no",NA,"YES"
43631,26,"woman","college_plus","yes","yes","no",42000,"NO"
43632,36,"man","no_college","yes","yes","no",27000,"NO"
43632,6,"woman","no_college",NA,NA,"no",NA,"YES"
43632,4,"man","no_college",NA,NA,"no",NA,"YES"
43632,34,"woman","no_college","yes","yes","no",19100,"NO"
43633,36,"man","college_plus","yes","yes","no",60000,"NO"
43633,36,"woman","college_plus","yes","yes","no",40200,"NO"
43633,8,"man","no_college",NA,NA,"no",NA,"YES"
43633,5,"man","no_college",NA,NA,"no",NA,"YES"
43634,41,"woman","college_plus","no","no","no",0,"NO"
43634,16,"woman","no_college","no","no","no",0,"NO"
43634,11,"woman","no_college",NA,NA,"no",NA,"YES"
43634,2,"man","no_college",NA,NA,"no",NA,"YES"
43635,37,"man","no_college","yes","yes","no",27000,"NO"
43635,39,"woman","no_college","no","no","no",0,"NO"
43635,12,"man","no_college",NA,NA,"no",NA,"YES"
43635,8,"man","no_college",NA,NA,"no",NA,"YES"
43636,51,"man","no_college","yes","yes","no",71000,"NO"
43636,50,"woman","no_college","yes","yes","no",28000,"NO"
43636,13,"woman","no_college",NA,NA,"no",NA,"YES"
43636,8,"man","no_college",NA,NA,"no",NA,"YES"
43637,32,"woman","no_college","yes","yes","no",20000,"NO"
43637,32,"man","some_college","yes","yes","no",45000,"NO"
43637,12,"man","no_college",NA,NA,"no",NA,"YES"
43637,8,"woman","no_college",NA,NA,"no",NA,"YES"
43638,29,"man","some_college","yes","yes","no",19000,"NO"
43638,31,"woman","college_plus","yes","yes","no",75000,"NO"
43638,5,"man","no_college",NA,NA,"no",NA,"YES"
43638,1,"woman","no_college",NA,NA,"no",NA,"YES"
43639,27,"woman","some_college","yes","yes","no",10000,"NO"
43639,8,"man","no_college",NA,NA,"no",NA,"YES"
43639,1,"man","no_college",NA,NA,"no",NA,"YES"
43639,35,"man","no_college","no","no","no",0,"NO"
43640,40,"man","college_plus","yes","yes","no",68000,"NO"
43640,33,"woman","some_college","yes","yes","no",64000,"NO"
43640,4,"man","no_college",NA,NA,"no",NA,"YES"
43640,2,"woman","no_college",NA,NA,"no",NA,"YES"
43641,42,"man","no_college","yes","yes","no",135000,"NO"
43641,43,"woman","some_college","no","no","no",6000,"NO"
43641,20,"man","no_college","yes","yes","no",36000,"NO"
43641,18,"woman","no_college","no","no","no",0,"NO"
43642,49,"man","some_college","yes","yes","no",60000,"NO"
43642,49,"woman","no_college","no","no","no",0,"NO"
43642,19,"man","no_college","yes","yes","no",6000,"NO"
43642,17,"man","no_college","yes","yes","no",5000,"NO"
43643,29,"woman","some_college","yes","yes","no",33300,"NO"
43643,10,"man","no_college",NA,NA,"no",NA,"YES"
43643,8,"woman","no_college",NA,NA,"no",NA,"YES"
43643,4,"woman","no_college",NA,NA,"no",NA,"YES"
43644,33,"man","some_college","yes","yes","no",0,"NO"
43644,34,"woman","some_college","yes","yes","no",0,"NO"
43644,11,"woman","no_college",NA,NA,"no",NA,"YES"
43644,3,"man","no_college",NA,NA,"no",NA,"YES"
43645,44,"woman","no_college","no","no","no",0,"NO"
43645,20,"woman","no_college","no","no","no",0,"NO"
43645,17,"man","no_college","yes","no","no",0,"NO"
43645,10,"woman","no_college",NA,NA,"no",NA,"YES"
43646,47,"woman","college_plus","yes","yes","no",1e+05,"NO"
43646,47,"man","college_plus","yes","yes","no",392000,"NO"
43646,13,"man","no_college",NA,NA,"no",NA,"YES"
43646,12,"woman","no_college",NA,NA,"no",NA,"YES"
43647,63,"man","no_college","yes","yes","no",1e+05,"NO"
43647,57,"woman","no_college","yes","yes","no",12000,"NO"
43647,23,"man","no_college","yes","yes","no",12000,"NO"
43647,0,"man","no_college",NA,NA,"no",NA,"YES"
43648,47,"woman","college_plus","yes","yes","no",80000,"NO"
43648,42,"man","some_college","yes","yes","no",0,"NO"
43648,13,"man","no_college",NA,NA,"no",NA,"YES"
43648,48,"man","some_college","yes","yes","no",3700,"NO"
43649,44,"man","no_college","yes","yes","no",0,"NO"
43649,46,"woman","no_college","yes","yes","no",20000,"NO"
43649,18,"woman","no_college","yes","yes","no",5300,"NO"
43649,15,"man","no_college",NA,NA,"no",NA,"NO"
43650,34,"woman","college_plus","yes","yes","no",40000,"NO"
43650,34,"man","college_plus","yes","yes","no",40000,"NO"
43650,8,"woman","no_college",NA,NA,"no",NA,"YES"
43650,4,"man","no_college",NA,NA,"no",NA,"YES"
43651,43,"man","no_college","yes","yes","no",52000,"NO"
43651,44,"woman","some_college","no","no","no",24600,"NO"
43651,17,"woman","no_college","yes","yes","no",200,"NO"
43651,74,"woman","no_college","no","no","no",0,"YES"
43652,37,"woman","no_college","yes","yes","no",24000,"NO"
43652,41,"man","no_college","yes","no","no",0,"NO"
43652,14,"man","no_college",NA,NA,"no",NA,"YES"
43652,0,"man","no_college",NA,NA,"no",NA,"YES"
43653,36,"woman","no_college","yes","no","no",0,"NO"
43653,39,"man","some_college","yes","yes","no",32000,"NO"
43653,14,"man","no_college",NA,NA,"no",NA,"YES"
43653,7,"man","no_college",NA,NA,"no",NA,"YES"
43654,50,"woman","some_college","yes","yes","no",20000,"NO"
43654,40,"man","no_college","no","no","no",0,"NO"
43654,84,"man","no_college","no","no","no",0,"YES"
43654,81,"woman","no_college","no","no","no",0,"YES"
43655,45,"man","some_college","yes","yes","no",0,"NO"
43655,41,"woman","college_plus","no","no","no",0,"NO"
43655,12,"man","no_college",NA,NA,"no",NA,"YES"
43655,9,"man","no_college",NA,NA,"no",NA,"YES"
43656,38,"woman","college_plus","yes","yes","no",68000,"NO"
43656,39,"man","some_college","yes","yes","no",150000,"NO"
43656,9,"woman","no_college",NA,NA,"no",NA,"YES"
43656,2,"man","no_college",NA,NA,"no",NA,"YES"
43657,47,"man","college_plus","yes","yes","no",63000,"NO"
43657,22,"woman","college_plus","yes","yes","no",3600,"NO"
43657,48,"woman","some_college","yes","yes","no",50000,"NO"
43657,22,"man","some_college","yes","yes","no",20000,"NO"
43658,48,"man","college_plus","yes","yes","no",40000,"NO"
43658,47,"woman","some_college","yes","yes","no",15600,"NO"
43658,21,"woman","some_college","yes","yes","no",1600,"NO"
43658,19,"man","no_college","yes","no","no",6700,"NO"
43659,45,"woman","no_college","yes","yes","no",28000,"NO"
43659,47,"man","no_college","yes","yes","no",0,"NO"
43659,18,"man","no_college","no","no","no",0,"NO"
43659,13,"man","no_college",NA,NA,"no",NA,"YES"
43660,30,"man","college_plus","yes","yes","no",45000,"NO"
43660,29,"woman","college_plus","no","no","no",0,"NO"
43660,4,"woman","no_college",NA,NA,"no",NA,"YES"
43660,1,"man","no_college",NA,NA,"no",NA,"YES"
43661,42,"man","some_college","yes","yes","no",120000,"NO"
43661,37,"woman","some_college","yes","yes","no",85000,"NO"
43661,11,"woman","no_college",NA,NA,"no",NA,"YES"
43661,5,"man","no_college",NA,NA,"no",NA,"YES"
43662,45,"woman","college_plus","no","no","no",0,"NO"
43662,45,"man","college_plus","yes","yes","no",84000,"NO"
43662,15,"man","no_college",NA,NA,"no",NA,"NO"
43662,13,"man","no_college",NA,NA,"no",NA,"YES"
43663,44,"man","college_plus","yes","yes","no",93000,"NO"
43663,45,"woman","college_plus","yes","yes","no",50000,"NO"
43663,10,"woman","no_college",NA,NA,"no",NA,"YES"
43663,10,"man","no_college",NA,NA,"no",NA,"YES"
43664,46,"woman","college_plus","yes","yes","no",30000,"NO"
43664,45,"man","no_college","yes","yes","no",45000,"NO"
43664,5,"woman","no_college",NA,NA,"no",NA,"YES"
43664,17,"woman","no_college","no","no","no",0,"NO"
43665,55,"woman","no_college","no","no","no",0,"NO"
43665,53,"man","no_college","no","no","no",0,"YES"
43665,23,"man","no_college","yes","no","no",0,"NO"
43665,45,"woman","no_college","yes","yes","no",19000,"NO"
43666,36,"man","some_college","yes","yes","no",43200,"NO"
43666,31,"woman","no_college","yes","yes","no",43000,"NO"
43666,5,"man","no_college",NA,NA,"no",NA,"YES"
43666,4,"woman","no_college",NA,NA,"no",NA,"YES"
43667,43,"woman","college_plus","yes","yes","no",3000,"NO"
43667,44,"man","college_plus","yes","yes","no",60000,"NO"
43667,10,"woman","no_college",NA,NA,"no",NA,"YES"
43667,10,"woman","no_college",NA,NA,"no",NA,"YES"
43668,44,"woman","some_college","yes","yes","no",0,"NO"
43668,36,"man","no_college","yes","yes","no",31000,"NO"
43668,13,"man","no_college",NA,NA,"no",NA,"YES"
43668,11,"man","no_college",NA,NA,"no",NA,"YES"
43669,37,"man","no_college","yes","yes","no",90000,"NO"
43669,35,"woman","no_college","yes","yes","no",11000,"NO"
43669,15,"man","no_college",NA,NA,"no",NA,"NO"
43669,10,"woman","no_college",NA,NA,"no",NA,"YES"
43670,46,"man","no_college","yes","yes","no",37000,"NO"
43670,46,"woman","some_college","yes","yes","no",12000,"NO"
43670,17,"man","no_college","yes","yes","no",0,"NO"
43670,12,"woman","no_college",NA,NA,"no",NA,"YES"
43671,44,"man","college_plus","yes","yes","no",50000,"NO"
43671,43,"woman","college_plus","yes","yes","no",38000,"NO"
43671,19,"woman","some_college","yes","yes","no",2400,"NO"
